id	presence.summary	confidence	subs_clone	event_type	event_id	csv_locus	color	ClusterSV_event_type	ClusterSV_cluster_id	ClusterSV_num_SV_in_cluster	ClusterSV_footprint_id_low_end	ClusterSV_footprint_id_high_end	ClusterSV_start_end_low_end_footprint	ClusterSV_start_end_high_end_footprint	ClusterSV_p_value	chr1	start1	end1	chr2	start2	end2	strand1	strand2	rearr_type	bkpt_distance	I.H.132374.T4.1.D1.2.count	I.H.132374.T5.1.D1.2.count	I.H.132374.T6.1.D1.2.count	gene1	gene1_id	gene1_transcript_id	gene1_strand	gene1_end_phase	gene1_region	gene1_region_number	gene1_total_region_count	gene1_first_last	gene2	gene2_id	gene2_transcript_id	gene2_strand	gene2_phase	gene2_region	gene2_region_number	gene2_total_region_count	gene2_first_last	fusion_flag
181	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11745353	11745353	2	21524145	21524145	+	+	0	0	12	63	111	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	200
139	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11745996	11745998	2	19894627	19894627	-	+	0	0	5	45	35	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
114	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11761233	11761235	2	17102372	17102374	-	-	0	0	28	38	25	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	_	_	_	_	_	_	_	_	_	0
143	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	11761233	11761235	2	19894633	19894635	-	-	0	0	452	141	173	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	_	_	_	_	_	_	_	_	_	0
133	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	11761284	11761284	2	19894000	19894000	+	+	0	0	135	28	41	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	_	_	_	_	_	_	_	_	_	0
137	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	11761284	11761284	2	19894358	19894360	+	-	0	0	63	3	28	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	_	_	_	_	_	_	_	_	_	0
161	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11761284	11761284	2	19896156	19896156	+	+	0	0	29	76	18	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	_	_	_	_	_	_	_	_	_	0
175	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	11761284	11761284	2	21503948	21503948	+	+	0	0	64	39	35	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	200
160	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11761286	11761288	2	19896153	19896155	-	-	0	0	3	143	64	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	_	_	_	_	_	_	_	_	_	0
65	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	11761827	11761830	2	15515777	15515780	+	+	0	0	52	1274	1121	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	NBAS	NBAS	ENST00000281513	-1	2	intron	30	52	_	540
61	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11761834	11761836	2	15512844	15512846	-	-	0	0	2	151	105	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	NBAS	NBAS	ENST00000281513	-1	1	intron	31	52	_	540
116	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11761834	11761836	2	17102443	17102443	-	+	0	0	30	388	420	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	_	_	_	_	_	_	_	_	_	0
128	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11761834	11761836	2	17102848	17102848	-	+	0	0	30	388	420	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	_	_	_	_	_	_	_	_	_	0
170	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11761998	11761998	2	19896752	19896752	+	+	0	0	9	40	18	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	_	_	_	_	_	_	_	_	_	0
50	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	11762055	11762057	2	13309020	13309022	-	-	0	0	140	153	82	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	_	_	_	_	_	_	_	_	_	0
113	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11762055	11762057	2	17102370	17102370	-	+	0	0	30	388	420	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	_	_	_	_	_	_	_	_	_	0
148	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	11762154	11762154	2	19894773	19894773	+	+	0	0	892	358	343	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	_	_	_	_	_	_	_	_	_	0
67	T4	high	D1 94%	DM	10	mycn	#7800F8	simple_deletion	21	1	NA	NA	NA	NA	NA	2	11806345	11806345	2	15516060	15516060	+	+	0	0	1687	0	0	NTSR2	NTSR2	ENST00000306928	-1	0	intron	1	4	_	NBAS	NBAS	ENST00000281513	-1	2	intron	30	52	_	700
41	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11902099	11902101	2	12693792	12693794	-	-	0	0	17	200	133	LPIN1	LPIN1	ENST00000449576	1	0	intron	2	22	_	AC096559.1	AC096559.1	ENST00000412294	1	_	UTRintron	4	6	_	200
37	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11978996	11978996	2	12004429	12004431	+	-	0	0	11	200	179	_	_	_	_	_	_	_	_	_	AC096559.1	AC096559.1	ENST00000429878	1	_	UTRintron	1	2	_	0
51	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11980300	11980302	2	14380978	14380978	-	+	0	0	11	225	182	_	_	_	_	_	_	_	_	_	LINC00276	LINC00276	ENST00000417751	-1	_	UTRintron	2	5	_	0
93	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	12005382	12005384	2	16712075	16712077	-	-	0	0	7	197	153	AC096559.1	AC096559.1	ENST00000429878	1	_	UTRintron	1	2	_	_	_	_	_	_	_	_	_	_	0
54	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	6	2	NA	NA	NA	NA	NA	2	12093475	12093480	2	15104745	15104750	-	+	0	0	6	219	162	AC096559.1	AC096559.1	ENST00000438292	1	_	UTRintron	1	5	_	_	_	_	_	_	_	_	_	_	0
38	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	6	2	NA	NA	NA	NA	NA	2	12106928	12106928	2	12107633	12107633	+	+	0	0	6	13	8	AC096559.1	AC096559.1	ENST00000438292	1	_	UTRintron	1	5	_	AC096559.1	AC096559.1	ENST00000438292	1	_	UTRintron	1	5	_	100
82	T4	high	D1 94%	DM	10	mycn	#7800F8	complex	4	5	NA	NA	NA	NA	NA	2	12167914	12167916	2	16198251	16198251	-	+	0	0	2878	0	0	AC096559.1	AC096559.1	ENST00000438292	1	_	UTRintron	2	5	_	AC130710.1	AC130710.1	ENST00000426539	1	_	UTRintron	1	4	_	100
68	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	inversion	13	1	NA	NA	NA	NA	NA	2	12576380	12576380	2	15599465	15599467	+	-	0	0	14	223	171	AC096559.1	AC096559.1	ENST00000412294	1	_	UTRintron	4	6	_	NBAS	NBAS	ENST00000281513	-1	2	intron	21	52	_	180
94	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	12694129	12694131	2	16712991	16712991	-	+	0	0	15	228	182	AC096559.1	AC096559.1	ENST00000412294	1	_	UTRintron	4	6	_	_	_	_	_	_	_	_	_	_	0
48	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	12757871	12757871	2	13182757	13182757	+	+	0	0	11	149	123	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
95	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	12758132	12758134	2	16718609	16718611	-	-	0	0	12	201	169	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
81	T4	high	D1 94%	DM	10	mycn	#7800F8	complex	4	5	NA	NA	NA	NA	NA	2	12785141	12785141	2	16194530	16194532	+	-	0	0	1127	0	0	_	_	_	_	_	_	_	_	_	AC130710.1	AC130710.1	ENST00000426539	1	_	UTRintron	1	4	_	0
46	T4	high	D1 94%	DM	10	mycn	#7800F8	complex	5	7	NA	NA	NA	NA	NA	2	12970911	12970911	2	13054075	13054075	+	+	0	0	2187	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
89	T4	high	D1 94%	DM	10	mycn	#7800F8	complex	5	7	NA	NA	NA	NA	NA	2	12973019	12973021	2	16397670	16397670	-	+	0	0	2602	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
53	T4	high	D1 94%	DM	10	mycn	#7800F8	complex	5	7	NA	NA	NA	NA	NA	2	12986272	12986274	2	14583514	14583516	-	-	0	0	2248	0	1	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
212	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	4	3	NA	NA	NA	NA	NA	2	13021528	13021528	8	1568721	1568723	+	-	0	0	0	33	26	_	_	_	_	_	_	_	_	_	DLGAP2	DLGAP2	ENST00000421627	1	2	intron	3	12	_	0
88	T4	high	D1 94%	DM	10	mycn	#7800F8	complex	5	7	NA	NA	NA	NA	NA	2	13162580	13162580	2	16395339	16395341	+	-	0	0	1618	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
78	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	13182597	13182597	2	16124832	16124834	+	-	0	0	10	164	154	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
118	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	13309021	13309021	2	17102448	17102450	+	-	0	0	402	258	215	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
149	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	13309021	13309021	2	19894773	19894773	+	+	0	0	58	147	36	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
85	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	7	2	NA	NA	NA	NA	NA	2	13791550	13791552	2	16356931	16356933	-	-	0	0	12	203	137	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
56	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	7	2	NA	NA	NA	NA	NA	2	13793269	13793270	2	15474629	15474630	-	-	0	0	11	193	174	_	_	_	_	_	_	_	_	_	NBAS	NBAS	ENST00000281513	-1	0	intron	35	52	_	0
52	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	simple_deletion	14	1	NA	NA	NA	NA	NA	2	13871067	13871067	2	14443077	14443077	+	+	0	0	20	384	271	LINC00276	LINC00276	ENST00000417751	-1	_	UTRintron	4	5	_	LINC00276	LINC00276	ENST00000417751	-1	_	UTRintron	2	5	_	100
96	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	14378764	14378764	2	16718935	16718935	+	+	0	0	6	144	102	LINC00276	LINC00276	ENST00000417751	-1	_	UTRintron	2	5	_	_	_	_	_	_	_	_	_	_	0
84	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	inversion	15	1	NA	NA	NA	NA	NA	2	15080070	15080072	2	16269268	16269268	-	+	0	0	6	196	152	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
100	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	15512642	15512644	2	17091610	17091610	-	+	0	0	5	203	85	NBAS	NBAS	ENST00000281513	-1	1	intron	31	52	_	_	_	_	_	_	_	_	_	_	0
106	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	15512642	15512644	2	17091931	17091933	-	-	0	0	28	428	380	NBAS	NBAS	ENST00000281513	-1	1	intron	31	52	_	_	_	_	_	_	_	_	_	_	0
129	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	15512845	15512845	2	17102951	17102953	+	-	0	0	57	553	693	NBAS	NBAS	ENST00000281513	-1	1	intron	31	52	_	_	_	_	_	_	_	_	_	_	0
63	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	15512996	15512996	2	15515574	15515574	+	+	0	0	1	12	2	NBAS	NBAS	ENST00000281513	-1	1	intron	31	52	_	NBAS	NBAS	ENST00000281513	-1	2	intron	30	52	_	680
121	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	15512996	15512996	2	17102614	17102614	+	+	0	0	11	5	11	NBAS	NBAS	ENST00000281513	-1	1	intron	31	52	_	_	_	_	_	_	_	_	_	_	0
124	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	15515237	15515239	2	17102619	17102621	-	-	0	0	15	13	21	NBAS	NBAS	ENST00000281513	-1	2	intron	30	52	_	_	_	_	_	_	_	_	_	_	0
173	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	15515267	15515268	2	19897443	19897444	-	+	0	0	20	25	21	NBAS	NBAS	ENST00000281513	-1	2	intron	30	52	_	_	_	_	_	_	_	_	_	_	0
131	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	15515489	15515489	2	17103063	17103063	+	+	0	0	11	9	11	NBAS	NBAS	ENST00000281513	-1	2	intron	30	52	_	_	_	_	_	_	_	_	_	_	0
132	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	15515570	15515570	2	17103106	17103108	+	-	0	0	5	104	48	NBAS	NBAS	ENST00000281513	-1	2	intron	30	52	_	_	_	_	_	_	_	_	_	_	0
72	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	simple_deletion	8	1	NA	NA	NA	NA	NA	2	15905366	15905366	2	15906001	15906001	+	+	0	0	11	2	6	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
110	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	16036036	16036036	2	17094958	17094960	+	-	0	0	10	203	183	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
76	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	16036040	16036042	2	16124571	16124573	-	-	0	0	13	167	187	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
91	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	16056827	16056827	2	16534700	16534702	+	-	0	0	12	241	174	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
75	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	simple_deletion	9	1	NA	NA	NA	NA	NA	2	16094482	16094482	2	16097103	16097103	+	+	0	0	4	156	82	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
90	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	simple_deletion	10	1	NA	NA	NA	NA	NA	2	16472823	16472823	2	16473495	16473495	+	+	0	0	13	4	6	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
97	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	16534762	16534764	2	16886186	16886188	-	-	0	0	10	205	156	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
154	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	17091186	17091186	2	19896073	19896075	+	-	0	0	2062	986	842	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
140	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	17091745	17091745	2	19894627	19894627	+	+	0	0	42	437	502	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
125	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	17091756	17091758	2	17102619	17102621	-	-	0	0	0	96	50	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
141	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	17091756	17091758	2	19894627	19894627	-	+	0	0	4	263	115	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
126	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	17092083	17092083	2	17102619	17102621	+	-	0	0	25	513	374	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
142	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	17092083	17092083	2	19894627	19894627	+	+	0	0	42	437	502	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
182	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	17092083	17092083	2	21524145	21524145	+	+	0	0	0	25	9	_	_	_	_	_	_	_	_	_	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	0
152	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	17092088	17092090	2	19895430	19895430	-	+	0	0	1126	413	423	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
153	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	17092159	17092159	2	19895438	19895440	+	-	0	0	2062	986	842	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
135	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	17102235	17102235	2	19894194	19894194	+	+	0	0	2137	828	862	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
150	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	17102369	17102371	2	19894773	19894773	-	+	0	0	334	229	150	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
183	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	17102514	17102516	2	21524145	21524145	-	+	0	0	6	100	114	_	_	_	_	_	_	_	_	_	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	0
146	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	17102620	17102620	2	19894769	19894771	+	-	0	0	45	230	318	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
151	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	17102823	17102825	2	19894773	19894773	-	+	0	0	334	229	150	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
157	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	17102946	17102948	2	19896074	19896074	-	+	0	0	5	133	117	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
162	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	19894077	19894077	2	19896156	19896156	+	+	0	0	119	208	93	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
176	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	19894077	19894077	2	21503948	21503948	+	+	0	0	376	256	191	_	_	_	_	_	_	_	_	_	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	0
177	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	19894288	19894290	2	21503948	21503948	-	+	0	0	216	136	98	_	_	_	_	_	_	_	_	_	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	0
163	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	19894347	19894349	2	19896156	19896156	-	+	0	0	63	107	47	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
184	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	19894770	19894770	2	21524145	21524145	+	+	0	0	1	37	24	_	_	_	_	_	_	_	_	_	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	0
187	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	19896073	19896074	2	21524212	21524213	-	-	0	0	4	4	30	_	_	_	_	_	_	_	_	_	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	0
180	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	19896155	19896157	2	21504062	21504064	-	-	0	0	1204	439	547	_	_	_	_	_	_	_	_	_	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	0
189	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	21501403	21501404	2	21560314	21560315	-	-	0	0	38	42	34	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	100
2241	T4_T5_T6	high	D1 6% / R1,R2 100%	simple_deletion	6	none	#0070C0	simple_deletion	3	1	3.chr3.1	3.chr3.2	195150091-195150091	197810194-197810194	NA	3	195150090	195150092	3	197810193	197810195	+	+	0	0	4	46	36	ACAP2	ACAP2	ENST00000326793	-1	2	intron	1	23	_	_	_	_	_	_	_	_	_	_	0
7	T5	high	R2 100%	simple_deletion	17	none	#FFC000	simple_deletion	5	1	NA	NA	NA	NA	NA	5	24888966	24888966	5	24891101	24891101	+	+	0	0	0	14	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
I-H-132374-T4-1-D1-2.142	T4	high	D1 94%	tandem_duplication	11	none	#7800F8	tandem_duplication	6	1	NA	NA	NA	NA	NA	7	22971636	22971640	7	22973278	22973282	-	-	0	0	22	0	0	AC005682.8	AC005682.8	ENST00000421730	-1	_	UTRintron	2	4	_	AC005682.8	AC005682.8	ENST00000421730	-1	_	UTRintron	2	4	_	100
214	T6	high	R1 26%	simple_deletion	20	none	#00A8FF	simple_deletion	1	1	1.chr8.1	1.chr8.2	100632358-100632358	100633812-100633812	NA	8	100632358	100632358	8	100633812	100633812	+	+	0	0	0	0	8	VPS13B	VPS13B	ENST00000358544	1	0	intron	33	62	_	VPS13B	VPS13B	ENST00000358544	1	0	intron	33	62	_	460
215	T4_T5_T6	high	D1 6% / R1,R2 100%	simple_deletion	7	none	#0070C0	simple_deletion	2	1	2.chr8.65	2.chr8.66	141299932.5-141299932.5	141630737.5-141630737.5	0.04999627	8	141299932	141299933	8	141630737	141630738	+	+	0	0	3	48	36	TRAPPC9	TRAPPC9	ENST00000389328	-1	0	intron	12	23	_	AGO2	AGO2	ENST00000220592	-1	1	intron	1	19	_	700
216	T5_T6	high	R1,R2 100%	simple_deletion	8	none	#3F93CF	simple_deletion	17	1	NA	NA	NA	NA	NA	9	74642999	74643007	9	74787260	74787268	+	+	0	0	0	47	37	_	_	_	_	_	_	_	_	_	GDA	GDA	ENST00000238018	1	0	intron	1	15	_	0
219	T4	high	D1 94%	tandem_duplication	12	none	#7800F8	tandem_duplication	3	1	3.chr9.1	3.chr9.2	131790280.5-131790280.5	131796106.5-131796106.5	NA	9	131790279	131790282	9	131796105	131796108	-	-	0	0	28	0	0	SH3GLB2	SH3GLB2	ENST00000372554	-1	0	intron	1	13	_	_	_	_	_	_	_	_	_	_	0
224	T6	high	R1 26%	simple_deletion	21	none	#00A8FF	simple_deletion	5	1	NA	NA	NA	NA	NA	10	91198263	91198263	10	91199957	91199957	+	+	0	0	0	0	12	SLC16A12	SLC16A12	ENST00000371790	-1	2	intron	6	8	_	SLC16A12	SLC16A12	ENST00000371790	-1	1	intron	5	8	_	680
