id	presence.summary	confidence	subs_clone	event_type	event_id	csv_locus	color	ClusterSV_event_type	ClusterSV_cluster_id	ClusterSV_num_SV_in_cluster	ClusterSV_footprint_id_low_end	ClusterSV_footprint_id_high_end	ClusterSV_start_end_low_end_footprint	ClusterSV_start_end_high_end_footprint	ClusterSV_p_value	chr1	start1	end1	chr2	start2	end2	strand1	strand2	rearr_type	bkpt_distance	I.H.116985.T1.1.D1.1.count	I.H.116985.T2.1.D1.1.count	gene1	gene1_id	gene1_transcript_id	gene1_strand	gene1_end_phase	gene1_region	gene1_region_number	gene1_total_region_count	gene1_first_last	gene2	gene2_id	gene2_transcript_id	gene2_strand	gene2_phase	gene2_region	gene2_region_number	gene2_total_region_count	gene2_first_last	fusion_flag
120	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	105587180	105587181	2	220447165	220447166	-	+	0	0	36	47	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
94	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	107903558	107903558	2	203834282	203834284	+	-	0	0	40	60	AC006227.1	AC006227.1	ENST00000443123	-1	_	UTRintron	1	4	_	CARF	CARF	ENST00000402905	1	2	intron	9	16	_	180
98	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	107904566	107904568	2	205869847	205869849	-	-	0	0	45	47	AC006227.1	AC006227.1	ENST00000443123	-1	_	UTRintron	1	4	_	PARD3B	PARD3B	ENST00000358768	1	1	intron	3	22	_	180
87	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	108720864	108720866	2	177394508	177394510	+	-	0	0	43	50	_	_	_	_	_	_	_	_	_	AC017048.2	AC017048.2	ENST00000431455	-1	_	UTRintron	2	4	_	0
109	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	108720935	108720937	2	218072410	218072412	-	+	0	0	46	54	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
80	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	116416933	116416934	2	151906468	151906469	+	+	0	0	31	45	DPP10	DPP10	ENST00000410059	1	0	intron	5	26	_	_	_	_	_	_	_	_	_	_	0
88	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	116417612	116417613	2	187006799	187006800	-	+	0	0	41	46	DPP10	DPP10	ENST00000410059	1	0	intron	5	26	_	_	_	_	_	_	_	_	_	_	0
101	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	117954101	117954102	2	206940928	206940929	+	-	0	0	36	42	_	_	_	_	_	_	_	_	_	INO80D	INO80D	ENST00000403263	-1	_	5UTRintron	1	11	_	0
108	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	118095924	118095929	2	218071375	218071380	+	-	0	0	22	30	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
76	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	120586741	120586745	2	141197506	141197510	-	-	0	0	46	55	PTPN4	PTPN4	ENST00000263708	1	0	intron	2	27	_	LRP1B	LRP1B	ENST00000389484	-1	1	intron	66	91	_	540
122	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	121538100	121538104	2	222696367	222696371	+	-	0	0	27	26	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
74	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	121539225	121539226	2	134884087	134884088	-	+	0	0	43	42	_	_	_	_	_	_	_	_	_	MGAT5	MGAT5	ENST00000409645	1	_	5UTRintron	1	17	_	0
75	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	124847081	124847082	2	140098576	140098577	+	-	0	0	37	45	CNTNAP5	CNTNAP5	ENST00000431078	1	1	intron	1	24	_	_	_	_	_	_	_	_	_	_	0
90	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	124847512	124847515	2	196477268	196477271	-	-	0	0	47	55	CNTNAP5	CNTNAP5	ENST00000431078	1	1	intron	1	24	_	SLC39A10	SLC39A10	ENST00000458054	1	_	5UTRintron	2	3	_	200
73	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	126531636	126531636	2	130993474	130993474	+	+	0	0	40	48	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
137	T1_T2	high	trunk	chromothripsis	1	none	#646464	simple_deletion	1_3	1	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	129266714	129266715	2	242968386	242968387	+	+	0	0	43	54	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
127	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	131420707	131420708	2	231832520	231832521	+	+	0	0	30	24	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
85	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	131421967	131421969	2	175285287	175285289	-	+	0	0	38	36	_	_	_	_	_	_	_	_	_	SCRN3	SCRN3	ENST00000272732	1	1	intron	5	8	_	0
133	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	134883605	134883606	2	236761858	236761859	+	+	0	0	56	40	MGAT5	MGAT5	ENST00000409645	1	_	5UTRintron	1	17	_	AGAP1	AGAP1	ENST00000304032	1	0	intron	9	18	_	820
132	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_2	3	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	138178031	138178033	2	235456073	235456075	-	+	0	0	43	42	THSD7B	THSD7B	ENST00000272643	1	1	intron	13	28	_	_	_	_	_	_	_	_	_	_	0
135	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	151904053	151904055	2	238043047	238043049	+	-	0	0	52	50	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
93	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	159952202	159952202	2	202236311	202236313	+	-	0	0	39	43	TANC1	TANC1	ENST00000263635	1	1	intron	3	27	_	_	_	_	_	_	_	_	_	_	0
129	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	159953506	159953507	2	233413943	233413944	-	+	0	0	32	51	TANC1	TANC1	ENST00000263635	1	1	intron	3	27	_	TIGD1	TIGD1	ENST00000408957	-1	0	exon	1	1	_	740
107	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	160269220	160269227	2	215830048	215830055	-	-	0	0	53	52	BAZ2B	BAZ2B	ENST00000392783	-1	0	intron	13	37	_	ABCA12	ABCA12	ENST00000272895	-1	1	intron	39	53	_	700
92	T1_T2	high	trunk	chromothripsis	1	none	#646464	tandem_duplication	1_4	1	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	161121607	161121608	2	198902461	198902462	-	-	0	0	40	37	_	_	_	_	_	_	_	_	_	PLCL1	PLCL1	ENST00000428675	1	0	intron	1	6	_	0
106	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	173221649	173221650	2	215431378	215431379	-	+	0	0	30	48	_	_	_	_	_	_	_	_	_	VWC2L	VWC2L	ENST00000312504	1	1	intron	3	4	_	0
105	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	175284379	175284385	2	215426453	215426459	+	-	0	0	48	50	SCRN3	SCRN3	ENST00000272732	1	1	intron	5	8	_	VWC2L	VWC2L	ENST00000312504	1	1	intron	3	4	_	540
118	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	180129385	180129386	2	219067031	219067032	-	-	0	0	46	48	SESTD1	SESTD1	ENST00000428443	-1	_	5UTRexon	1	18	_	_	_	_	_	_	_	_	_	_	0
102	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	181478398	181478399	2	211071188	211071189	+	+	0	0	36	41	AC009478.1	AC009478.1	ENST00000429816	-1	_	UTRintron	1	4	_	ACADL	ACADL	ENST00000233710	-1	0	intron	5	11	_	180
117	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	181479626	181479628	2	218856929	218856931	-	+	0	0	31	38	AC009478.1	AC009478.1	ENST00000429816	-1	_	UTRintron	1	4	_	_	_	_	_	_	_	_	_	_	0
89	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	187005481	187005484	2	190564857	190564860	+	+	0	0	42	61	_	_	_	_	_	_	_	_	_	ANKAR	ANKAR	ENST00000520309	1	1	intron	7	23	_	0
116	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	190564496	190564498	2	218856140	218856142	+	-	0	0	47	60	ANKAR	ANKAR	ENST00000520309	1	1	intron	7	23	_	_	_	_	_	_	_	_	_	_	0
128	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	191283178	191283179	2	233413837	233413838	+	-	0	0	51	52	MFSD6	MFSD6	ENST00000392328	1	_	5UTRintron	2	8	_	TIGD1	TIGD1	ENST00000408957	-1	1	exon	1	1	_	820
91	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	191390115	191390116	2	196477797	196477798	+	+	0	0	46	61	TMEM194B	TMEM194B	ENST00000409150	-1	1	intron	1	9	_	SLC39A10	SLC39A10	ENST00000458054	1	_	5UTRintron	2	3	_	200
112	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	193052178	193052180	2	218264730	218264732	-	+	0	0	32	38	TMEFF2	TMEFF2	ENST00000272771	-1	0	intron	2	10	_	_	_	_	_	_	_	_	_	_	0
97	T1_T2	high	trunk	DM_complex	1	mycn	#F23CFF	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	201828359	201828361	2	205418325	205418327	-	-	0	0	543	1110	ORC2	ORC2	ENST00000234296	-1	_	5UTRexon	1	18	_	PARD3B	PARD3B	ENST00000358768	1	0	intron	1	22	_	580
104	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	204116502	204116504	2	213628398	213628400	-	-	0	0	32	55	CYP20A1	CYP20A1	ENST00000356079	1	1	intron	3	13	_	_	_	_	_	_	_	_	_	_	0
125	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	205418563	205418566	2	228926026	228926029	-	+	0	0	10	19	PARD3B	PARD3B	ENST00000358768	1	0	intron	1	22	_	SPHKAP	SPHKAP	ENST00000392056	-1	0	intron	3	12	_	900
130	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_2	3	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	209750939	209750941	2	234698833	234698833	-	+	0	0	21	28	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
119	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	215913378	215913380	2	220447135	220447137	-	-	0	0	50	55	ABCA12	ABCA12	ENST00000272895	-1	0	intron	6	53	_	_	_	_	_	_	_	_	_	_	0
124	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	216899018	216899021	2	227626244	227626247	+	-	0	0	34	58	_	_	_	_	_	_	_	_	_	IRS1	IRS1	ENST00000305123	-1	_	3UTRintron	1	2	_	0
110	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	216900920	216900921	2	218194532	218194533	-	+	0	0	25	44	_	_	_	_	_	_	_	_	_	AC009492.1	AC009492.1	ENST00000452813	1	_	UTRintron	4	5	_	0
126	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	222696056	222696059	2	228926106	228926109	-	-	0	0	8	9	_	_	_	_	_	_	_	_	_	SPHKAP	SPHKAP	ENST00000392056	-1	0	intron	3	12	_	0
134	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_1	116	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	228941670	228941672	2	237587814	237587816	-	-	0	0	39	39	SPHKAP	SPHKAP	ENST00000392056	-1	0	intron	3	12	_	_	_	_	_	_	_	_	_	_	0
131	T1_T2	high	trunk	chromothripsis	1	none	#646464	complex	1_2	3	1.chr2.3	1.chr2.3	cen_end-qtel	cen_end-qtel	0.049939244	2	234698479	234698480	2	235454815	235454816	+	-	0	0	26	31	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
190	T1	high	D1_100	complex_unclassified	3	none	#7800F8	complex	2	2	2.chr6.2	2.chr13.1	64561470.5-64577678.5	35055101.5-35055101.5	1.97E-05	6	64561469	64561472	13	35055100	35055103	-	-	0	0	12	0	EYS	EYS	ENST00000503581	-1	1	intron	36	43	_	LINC00457	LINC00457	ENST00000440160	-1	_	UTRintron	2	3	_	200
143	T1	high	D1_100	complex_unclassified	3	none	#7800F8	complex	2	2	2.chr6.2	2.chr6.2	64561470.5-64577678.5	64561470.5-64577678.5	1.97E-05	6	64576094	64576095	6	64577678	64577679	+	-	0	0	24	0	EYS	EYS	ENST00000503581	-1	2	intron	35	43	_	EYS	EYS	ENST00000503581	-1	2	intron	35	43	_	450
192	T2	high	SL1_100	unbalanced_translocation	4	none	#0070C0	unbalanced_translocation	1	1	1.chr6.1	1.chr9.2	69487841.5-69487841.5	27444237.5-27444237.5	NA	6	69487840	69487843	9	27444236	27444239	+	-	0	0	0	41	BAI3	BAI3	ENST00000370598	1	1	intron	3	32	_	MOB3B	MOB3B	ENST00000262244	-1	1	intron	2	4	_	900
