id	presence.summary	confidence	subs_clone	event_type	event_id	csv_locus	color	ClusterSV_event_type	ClusterSV_cluster_id	ClusterSV_num_SV_in_cluster	ClusterSV_footprint_id_low_end	ClusterSV_footprint_id_high_end	ClusterSV_start_end_low_end_footprint	ClusterSV_start_end_high_end_footprint	ClusterSV_p_value	chr1	start1	end1	chr2	start2	end2	strand1	strand2	rearr_type	bkpt_distance	I.H.132380.T4.1.D1.2.count	I.H.132380.T5.1.D1.2.count	gene1	gene1_id	gene1_transcript_id	gene1_strand	gene1_end_phase	gene1_region	gene1_region_number	gene1_total_region_count	gene1_first_last	gene2	gene2_id	gene2_transcript_id	gene2_strand	gene2_phase	gene2_region	gene2_region_number	gene2_total_region_count	gene2_first_last	fusion_flag
23	T5	high	R1_100	simple_deletion	17	none	#0070C0	simple_deletion	6_2	1	6.chr5.10	6.chr5.10	174432040.5-174584304.5	174432040.5-174584304.5	0.049541341	5	174432040	174432041	5	174584304	174584305	+	+	0	0	0	7	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
94	T5	high	R1_100	tandem_duplication	18	none	#0070C0	tandem_duplication	29	1	NA	NA	NA	NA	NA	6	4299703	4299704	6	4324401	4324402	-	-	0	0	0	10	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
98	T5	high	R1_100	complex_unclassified	19	none	#0070C0	complex	12	3	NA	NA	NA	NA	NA	6	63908098	63908102	6	64024433	64024437	+	-	0	0	0	23	_	_	_	_	_	_	_	_	_	LGSN	LGSN	ENST00000370657	-1	0	intron	1	4	_	0
97	T5	high	R1_100	complex_unclassified	19	none	#0070C0	complex	12	3	NA	NA	NA	NA	NA	6	63909169	63909172	6	64024432	64024435	-	+	0	0	0	38	_	_	_	_	_	_	_	_	_	LGSN	LGSN	ENST00000370657	-1	0	intron	1	4	_	0
96	T5	high	R1_100	complex_unclassified	19	none	#0070C0	complex	12	3	NA	NA	NA	NA	NA	6	63940065	63940065	6	64023692	64023692	+	+	0	0	0	29	_	_	_	_	_	_	_	_	_	LGSN	LGSN	ENST00000370657	-1	0	intron	1	4	_	0
99	T5	high	R1_100	tandem_duplication	20	none	#0070C0	tandem_duplication	9	1	9.chr6.1	9.chr6.2	159203269.5-159203269.5	159336133.5-159336133.5	NA	6	159203266	159203273	6	159336130	159336137	-	-	0	0	0	8	EZR	EZR	ENST00000367075	-1	2	intron	7	14	_	_	_	_	_	_	_	_	_	_	0
100	T5	high	R1_100	complex_unclassified	21	none	#0070C0	complex	15	2	NA	NA	NA	NA	NA	7	18236722	18236725	7	18322652	18322655	-	-	0	0	0	9	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
101	T5	high	R1_100	complex_unclassified	21	none	#0070C0	complex	15	2	NA	NA	NA	NA	NA	7	18322657	18322657	7	18324401	18324401	+	+	0	0	0	11	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
102	T5	high	R1_100	complex_unclassified	23	none	#0070C0	complex	16	3	NA	NA	NA	NA	NA	7	80268646	80268649	22	37383937	37383940	-	-	0	0	0	16	CD36	CD36	ENST00000435819	1	_	5UTRintron	4	17	_	_	_	_	_	_	_	_	_	_	0
103	T5	high	R1_100	complex_unclassified	23	none	#0070C0	complex	16	3	NA	NA	NA	NA	NA	7	80305109	80305109	22	37384029	37384029	+	+	0	0	0	19	CD36	CD36	ENST00000447544	1	0	3UTRintron	14	15	_	_	_	_	_	_	_	_	_	_	0
104	T5	high	R1_100	complex_unclassified	23	none	#0070C0	complex	16	3	NA	NA	NA	NA	NA	22	37331764	37331770	22	37384610	37384616	-	-	0	0	0	26	CSF2RB	CSF2RB	ENST00000403662	1	0	intron	12	14	_	_	_	_	_	_	_	_	_	_	0
85	T5	high	R1_100	simple_deletion	24	none	#0070C0	simple_deletion	19	1	NA	NA	NA	NA	NA	11	58008584	58008584	11	58066013	58066013	+	+	0	0	0	11	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
86	T5	high	R1_100	simple_deletion	25	none	#0070C0	simple_deletion	18	1	NA	NA	NA	NA	NA	11	62883409	62883409	11	62884995	62884995	+	+	0	0	0	9	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
105	T5	high	R1_100	tandem_duplication	26	none	#0070C0	tandem_duplication	13	1	NA	NA	NA	NA	NA	12	9407363	9407364	12	9425030	9425031	-	-	0	0	0	22	RP11-118B22.4	RP11-118B22.4	ENST00000538219	1	_	UTRintron	1	3	_	_	_	_	_	_	_	_	_	_	0
108	T5	high	R1_100	tandem_duplication	27	none	#0070C0	tandem_duplication	20	1	NA	NA	NA	NA	NA	13	38206348	38206352	13	38373974	38373978	-	-	0	0	0	9	_	_	_	_	_	_	_	_	_	TRPC4	TRPC4	ENST00000379705	-1	_	5UTRintron	1	11	_	0
I-H-132380-T5-1-D1-2.56	T5	high	R1_100	tandem_duplication	28	none	#0070C0	tandem_duplication	21	1	NA	NA	NA	NA	NA	16	71750211	71750212	16	75852801	75852802	-	-	0	0	0	13	PHLPP2	PHLPP2	ENST00000568954	-1	_	5UTRintron	1	19	_	_	_	_	_	_	_	_	_	_	0
I-H-132380-T5-1-D1-2.57	T5	high	R1_100	tandem_duplication	29	none	#0070C0	tandem_duplication	22	1	NA	NA	NA	NA	NA	17	35631674	35631680	17	35685486	35685492	-	-	0	0	0	18	ACACA	ACACA	ENST00000353139	-1	1	intron	8	56	_	ACACA	ACACA	ENST00000353139	-1	2	intron	3	56	_	680
